# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_cons_01  order by site_no' |# 02/19/2019 21:01:02, llorzol
#
agency_cd	site_no	cons_seq_nu	cons_dt	special_treat_cd	cons_contractor_nm	cons_src_cd	seal_depth_va	seal_cd	cons_meth_cd	dev_meth_cd	dev_du	finish_cd	cons_web_cd	cons_cn	cons_cr	cons_mn	cons_md
5s	15s	9n	8s	1s	12s	1s	4s	1s	1s	1s	3s	1s	1s	8s	25d	8s	25d
USGS	421040121411301	1	19930430		HUGHES, S.R.	D	  38	G	A			X	Y	tiffany	28-SEP-2000 16:02:27	tiffany	28-SEP-2000 16:02:27
USGS	421042120202901	1	19800821		STOOKSBERRY	D	  20	G	A	P	20	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421042120222701	1	19910503		R.BUCKNER	D	  87	G	A	P	1.0	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421042120251701	1	19490725		PIERCE,JUD	D						F	Y	nwis	04-NOV-1998 00:00:00	nwis	27-JAN-1995 00:00:00
USGS	421043121220601	1	19730420		VANMETER, J.	D	  49	G	A			X	Y	tiffany	03-MAR-2003 20:46:48	tiffany	03-MAR-2003 20:46:48
USGS	421045120274501	1	19760716		STOOKSBERRY	D	  18	G	A	P	5.0	F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421045122385101	1	19781107		STUDEBAKER	D	  18	G	A	C	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421046121241701	1	19660228		ENLOE	D	  18	B	C			X	Y	tiffany	03-MAR-2003 20:46:45	tiffany	03-MAR-2003 20:46:45
USGS	421051122391101	1	19760503		STUDEBAKER	D	  34	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421053121200501	1	19930507		DIAMOND CORE	D	 258	B	A			X	Y	tiffany	14-FEB-2003 18:12:53	tiffany	18-JAN-2005 20:54:07
USGS	421056121543801	1	19960924		CHANCELLOR	D	  38	B	A			P	Y	tiffany	25-SEP-2000 21:03:02	tiffany	25-SEP-2000 21:03:02
USGS	421057121414501	1	19600720		POWELL, R.W.	D	   6		C			F	Y	tiffany	28-SEP-2000 16:02:28	tiffany	28-SEP-2000 16:02:28
USGS	421057121532801	1	19730730		CW ENLOE	D	  26	G	C			X	Y	tiffany	25-SEP-2000 21:03:02	tiffany	25-SEP-2000 21:03:02
USGS	421058123382801	1	19800504		CLAUSER	D	  18	G	A	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421059121273301	1	19920602		STOREY, D.	D	  59	G	H			X	Y	tiffany	03-MAR-2003 19:37:40	tiffany	03-MAR-2003 19:37:40
USGS	421100121414201	1	19630313		J A VANMETER	D	  20	G	C			F	Y	tiffany	28-SEP-2000 16:02:29	tiffany	28-SEP-2000 16:02:29
USGS	421102121255901	1	19920304		SEVEY, NORM	D	 102	G	A			X	Y	tiffany	03-MAR-2003 19:37:38	tiffany	03-MAR-2003 19:37:38
USGS	421102121265701	1	19920410		SEVEY, NORM	D	  39	G	A			X	Y	tiffany	03-MAR-2003 19:37:44	tiffany	03-MAR-2003 19:37:44
USGS	421102121415301	1	19730810		C C ENLOE	D	  28	G	A			F	Y	tiffany	26-APR-2001 15:14:43	tiffany	26-APR-2001 15:14:43
USGS	421102121415601	1	19940228		ZANDER, S.	D	  33	G	C			S	Y	tiffany	30-APR-2001 15:55:32	tiffany	30-APR-2001 15:55:32
USGS	421104122381201	1	19630328		STUDEBAKER	D	  32	B	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421105121400701	1	19590416		HARTLEY	D	  46	C	C			X	Y	tiffany	28-SEP-2000 16:02:26	tiffany	28-SEP-2000 16:02:26
USGS	421105121491801	1	19980721		HUGES, S.	D			A				Y	tiffany	25-SEP-2000 18:02:53	tiffany	25-SEP-2000 18:02:53
USGS	421109120211701	1	19650630		STOOKSBERRY	D	  40	G	A	P	24	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421109120212601	1	1949			A	  60					X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421110121181601	1	19610410		HARTLEY, W	D	  40	G	C			X	Y	tiffany	14-FEB-2003 18:12:46	tiffany	14-FEB-2003 18:12:46
USGS	421110121534701	1	19900626		SEVEY, N.	D	  56	G	A			P	Y	tiffany	25-SEP-2000 18:02:51	tiffany	25-SEP-2000 18:02:51
USGS	421113121483601	1	19970726		DESPAIN, L	D		G	A			X	Y	tiffany	27-SEP-2000 16:37:57	tiffany	27-SEP-2000 16:37:57
USGS	421113122384101	1	19760608		CRATER WELL	D	  19	G	A	J	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421115121175101	1	19781128		HARTLEY	D		N	A			X	Y	tiffany	14-FEB-2003 18:12:48	tiffany	14-FEB-2003 18:12:48
USGS	421115121175101	2	19790626		HARTLEY	D		G				P	Y	tiffany	14-FEB-2003 18:12:48	tiffany	14-FEB-2003 18:12:48
USGS	421115121175101	3	19790810		HARTLEY	D			A			X	Y	tiffany	14-FEB-2003 18:12:48	tiffany	14-FEB-2003 18:12:48
USGS	421115121461201	1	19831102		SEVEY N.	D	  47	G	A			X	Y	tiffany	03-AUG-2001 17:20:49	tiffany	03-AUG-2001 17:20:49
USGS	421116121215001	1	19810506		SEVEY, NORM	D	 144	G	A			X	Y	tiffany	03-MAR-2003 19:37:33	tiffany	03-MAR-2003 19:37:33
USGS	421118120233801	1	19520611		WILSON,J.S.	D						X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421118120291701	1	19750915		ENLOE,CARL,W	D	  20	B	A	A		F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421118121215701	1	19760907		STOREY, D.	D	  54	B	A			X	Y	tiffany	03-MAR-2003 19:37:31	tiffany	03-MAR-2003 19:37:31
USGS	421118122574301	1	19790927		CORDONIER	D	  19	G	A	P	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421119122380801	1											Y	tiffany	11-JUN-2003 20:48:02	tiffany	11-JUN-2003 20:48:02
USGS	421119122381501	1	1948			D			C				Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421121121415101	1	19991207		SEVEY, NORM	D	  28	G	A			X	Y	tiffany	26-APR-2001 15:14:43	tiffany	26-APR-2001 15:14:43
USGS	421122120265001	1	19900601		LOREN LUCORE	D	  20	G	C	P	8.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421124120203001	1	1940			A						X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421124120203001	2	19790626		CHAS STADELI	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421124120315101	1	19780728		WILLIAMS WM.	D	  21	G	A	A		X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421126121452001	1	19670802		HARTLEY, K.	D	 150	G	C			P	Y	tiffany	25-APR-2001 21:40:43	tiffany	25-APR-2001 21:40:43
USGS	421127120222501	1	19710701		STOOKSBERRY	D	  80	G	A	P	97	F	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421129123382101	1	19790608		WITCHER	D	  23	G	A	A	  1	X	Y	nwis	04-NOV-1998 00:00:00	tiffany	09-MAY-2007 14:53:01
USGS	421130121380016	1	19711022		E E STOREY	D	 140	G	C			X	Y	nwis	04-NOV-1998 00:00:00	nwis	27-AUG-1998 00:00:00
USGS	421131120215801	1	19870330		0. BUCKNER	D	 190	G	R	P	48	F	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421131120222501	1	19760706		STOOKSBERRY	D	  40	G	A	P	119	F	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421131121482601	1	19890921			D	 104	G	A			X	Y	tiffany	26-APR-2001 15:14:41	tiffany	26-APR-2001 15:14:41
USGS	421131121503101	1	19880510		SEVEY, N.	D	  26	G	A			P	Y	tiffany	25-SEP-2000 18:02:52	tiffany	25-SEP-2000 18:02:52
USGS	421131122573201	1	19811209		CRATER DRLG	D	  20	G	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421131123190601	1	19790830		MCCLANAHAN	D	  40	G	A	A	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421132121235401	1	19920114		SEVEY, NORM	D	 123	G	A			X	Y	tiffany	03-MAR-2003 19:37:36	tiffany	03-MAR-2003 19:37:36
USGS	421134120233401	1	1949		PIERCE,T.L.							X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421137121545101	1	19840924		SEVEY, N.	D	  49	G	A			X	Y	tiffany	25-SEP-2000 18:02:50	tiffany	25-SEP-2000 18:02:50
USGS	421138122382901	1	19750814		STUDEBAKER	D	  35	G	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421138122402101	1	19630925		DELAP WELL	D	  21	B	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421138122402101	2	19631125		DELAP WELL	D	  31	B	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421138123384101	1	19780911		DURDEN	D	  18	G	A	A	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421139121544801	1	19840915		SEVEY, N	D	  37	G	A			X	Y	tiffany	25-SEP-2000 18:02:51	tiffany	25-SEP-2000 18:02:51
USGS	421140121185201	1	196405		HARTLEY, W	D	 130	G	C			X	Y	tiffany	14-FEB-2003 18:12:52	tiffany	14-FEB-2003 18:12:52
USGS	421140121500401	1	19790910		CHANCELLOR	D	  40	G	A			X	Y	tiffany	25-SEP-2000 18:02:55	tiffany	25-SEP-2000 18:02:55
USGS	421141121445401	1	19940502		SEVEY, NORM	D	  18	B	A			X	Y	tiffany	27-SEP-2000 16:37:58	tiffany	27-SEP-2000 16:37:58
USGS	421142121353401	1	19680723		STOREY, E.E.	D	  62	B	H			X	Y	tiffany	23-JUN-2003 14:59:22	tiffany	23-JUN-2003 14:59:22
USGS	421143120214401	1	19740515		STOOKSBERRY	D	  40	G	A	P	34.	F	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421143121491001	1	19730826		SEVEY, N	D	  40	G	C			X	Y	tiffany	25-SEP-2000 18:02:54	tiffany	25-SEP-2000 18:02:54
USGS	421145122385301	1	19780228		STUDEBAKER	D	  25	G	C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421147121232101	1				A							Y	tiffany	19-JAN-2005 13:35:29	tiffany	19-JAN-2005 13:35:29
USGS	421148121384901	1	19640224		ROBERTS, J	D	 128	G	C			X	Y	tiffany	04-MAR-2003 17:46:51	tiffany	04-MAR-2003 17:46:51
USGS	421149121240001	1	19960617		SEVEY, NORM	D	  19	G	A			X	Y	tiffany	26-FEB-2003 21:10:33	tiffany	26-FEB-2003 21:10:33
USGS	421150121473101	1	19880327		CHANCELLOR	D	  39		A			X	Y	tiffany	27-SEP-2000 16:37:58	tiffany	27-SEP-2000 16:37:58
USGS	421151121241601	1	19951019		SEVEY, NORM	D	  38	G	A			X	Y	tiffany	26-FEB-2003 21:10:29	tiffany	26-FEB-2003 21:10:29
USGS	421152121230401	1	19950417		CHANCELLER	D	  50	B	A			X	Y	tiffany	28-APR-2003 17:38:38	tiffany	28-APR-2003 17:38:38
USGS	421152121230401	2	19950909		CHANCELLER	D	 100	G	A			X	Y	tiffany	28-APR-2003 17:38:38	tiffany	28-APR-2003 17:38:38
USGS	421154121435501	1	19661205		STOREY, E	D	  47	B	C			X	Y	tiffany	27-SEP-2000 16:37:59	tiffany	27-SEP-2000 16:37:59
USGS	421155121234501	1				A						X	Y	tiffany	26-FEB-2003 21:10:36	tiffany	26-FEB-2003 21:10:36
USGS	421155121490401	1	19870120		C C ENLOE DR	D	 252	G	C			X	Y	tiffany	25-APR-2001 16:26:04	tiffany	25-APR-2001 16:26:04
USGS	421156122584501	1	19870911		GRIBBLE DRLG	D	  59	B	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421158120325901	1	19780310		WILLIAM,DM.	D	  25	G	A	C	3.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421158121241201	1	19910901		CHANCELLOR,R	D	  43	G	A			P	Y	tiffany	26-FEB-2003 21:10:31	tiffany	26-FEB-2003 21:10:31
USGS	421158121242901	1	19941005		SEVEY, NORM	D	  38	G	A			X	Y	tiffany	26-FEB-2003 21:10:21	tiffany	26-FEB-2003 21:10:21
USGS	421200121413701	1	19970918		HUGHES, S	D	  19	G	A			X	Y	tiffany	28-SEP-2000 16:02:25	tiffany	28-SEP-2000 16:02:25
USGS	421200122584001	1	19770919		CORDONIER	D	  20	G	A	P	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421201122570101	1	19930415		CORDONIER	D	  19	B	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421202120300701	1	19810514		AQUA IRRIGAT	D	  20	G	H	C	6.0	F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421203121212001	1	196501		HARTLEY, R.	D	 160		C			X	Y	tiffany	03-MAR-2003 19:37:27	tiffany	03-MAR-2003 19:37:27
USGS	421203122381701	1	19790629		STUDEBAKER	D	  21	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421204121204501	1	195110		HARTLEY, W	D	  20	G	C			X	Y	tiffany	14-FEB-2003 18:12:44	tiffany	14-FEB-2003 18:12:44
USGS	421206121412401	1	19700827		EE STOREY	D	 126	G	C			X	Y	tiffany	26-APR-2001 15:14:45	tiffany	26-APR-2001 15:14:45
USGS	421208120240001	1	19771102		ENLOE,CARL	D	  20	G	A	P	40.	F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421208121223901	1	19920205		SEVEY, NORM	D	 138	G	A			X	Y	tiffany	26-FEB-2003 21:10:40	tiffany	26-FEB-2003 21:10:40
USGS	421210121494701	1	1948		POWELL	D							Y	tiffany	26-APR-2001 15:14:41	tiffany	26-APR-2001 15:14:41
USGS	421210121551301	1	195306		EE STOREY	D						X	Y	tiffany	25-SEP-2000 18:02:49	tiffany	25-SEP-2000 18:02:49
USGS	421211121242801	1	19890324		SEVEY, NORM	D	  32	G	A			P	Y	tiffany	04-MAR-2003 18:42:46	tiffany	04-MAR-2003 18:42:46
USGS	421211121280001	1	19770513		WILSON, W.	D	  20	G	A			X	Y	tiffany	25-FEB-2003 17:19:40	tiffany	25-FEB-2003 17:19:40
USGS	421211121280001	2	19990211		DESPAIN	D			C			P	Y	tiffany	25-FEB-2003 17:19:40	tiffany	25-FEB-2003 17:19:40
USGS	421214121224601	1	19920417		STOREY, D.	D	 174	G	Z			X	Y	tiffany	26-FEB-2003 21:10:37	tiffany	26-FEB-2003 21:10:37
USGS	421215121233001	1	19920214		SEVEY, NORM	D	 198	G	A			X	Y	tiffany	26-FEB-2003 21:10:26	tiffany	26-FEB-2003 21:10:26
USGS	421217121421801	1	19950403		HUGHES, S.	D	  38	G	A			X	Y	tiffany	26-SEP-2000 18:13:00	tiffany	26-SEP-2000 18:13:00
USGS	421217121501201	1	19930830		SEVEY, N.	D	  25	G	A			X	Y	tiffany	07-SEP-2000 14:04:52	tiffany	07-SEP-2000 14:04:52
USGS	421218120284301	1	19780803		VANMETER	D	  19	G	C	P	8.0	P	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421219121074901	1				O							Y	tiffany	09-AUG-2001 20:51:59	tiffany	09-AUG-2001 20:51:59
USGS	421219122565301	1	19930416		CORDONIER	D	  19	B	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421220121491001	1	19940914		DESPAIN, L.	D	  50	G	A			P	Y	tiffany	25-AUG-2000 17:54:19	tiffany	25-AUG-2000 17:54:19
USGS	421221120212001	1	19580726		STOREY	D	   0	G	C		 10	P	Y	nwis	04-NOV-1998 00:00:00	nwis	18-NOV-1992 00:00:00
USGS	421222121304801	1	194808		HILTON, F	S	  30					P	Y	tiffany	25-FEB-2003 17:19:38	tiffany	25-FEB-2003 17:19:38
USGS	421222122410301	1	19760610		CRATER DRILL	D	  20	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421223121262101	1	19920526		STOREY, D	D	  39	G	H			X	Y	tiffany	04-MAR-2003 18:42:43	tiffany	04-MAR-2003 18:42:43
USGS	421223121470501	1	19940929		SEVEY, NORM	D	  39	B	A			X	Y	tiffany	27-SEP-2000 16:37:56	tiffany	27-SEP-2000 16:37:56
USGS	421223123200301	1	19520601		PAQUIN	D	   0		C			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421224121235201	1	19910715		SEVEY, NORM	D	  38	G	A			X	Y	tiffany	26-FEB-2003 21:10:24	tiffany	26-FEB-2003 21:10:24
USGS	421225123384701	1	19721027		OVERSTREET	D	  38	G	A	A	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421226122410301	1	19671120		CRATER DRILL	D			A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421227118322701	1	19580116		BLM EMPLOYEE	D	   0					P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421228121421901	1	19770318		C C ENLOE	D	  40	G	A			F	Y	tiffany	26-APR-2001 15:14:42	tiffany	26-APR-2001 15:14:42
USGS	421228121434301	1	19770501		WILSON, W.	D	  40	G	C			X	Y	tiffany	26-SEP-2000 18:13:01	tiffany	26-SEP-2000 18:13:01
USGS	421228123024801	1	19771129		STUDEBAKER	D	  18	G	C	B	  1	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421229121251901	1	19920515		STOREY, D	D	 130	G	H			X	Y	tiffany	04-MAR-2003 18:42:48	tiffany	04-MAR-2003 18:42:48
USGS	421229122401301	1	19870728		BANNON DRLG	D	  58	G	A	C	1.5	P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421230122401801	1	19760625		CRATER DRLG	D	  20	G	A	J	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421230122401901	1	19760309		CRATER DRLG	D	  20	G	A	J	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421232121253801	1	19900412		SEVEY, NORM	D	  35	G	A			X	Y	tiffany	04-MAR-2003 18:42:41	tiffany	04-MAR-2003 18:42:41
USGS	421233121220601	1	19760420		STOREY, D.	D	  93	G	A			X	Y	tiffany	26-FEB-2003 21:10:42	tiffany	26-FEB-2003 21:10:42
USGS	421234121080001	1	19991203		STOREY, D.	D	  35	G	A			F	Y	tiffany	09-AUG-2001 20:52:00	tiffany	09-AUG-2001 20:52:00
USGS	421234122565801	1	19880917		CORDONIER	D	  38	G	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421235118370501	1	19630328		MCGUIRE DR.	D	  19	B	A			P	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421235120304501	1	19810416		WILLIAMS.WM	D	  40		A	A	2.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421235122565201	1	19770913		CORDONIER	D	  21	G	A	J	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421236121081901	1	19630822		MAJORS	D	  20	G	A			X	Y	tiffany	03-AUG-2001 17:20:57	tiffany	03-AUG-2001 17:20:57
USGS	421236121422401	1	19660210		WL HARTLEY	D	 130	G	C			X	Y	tiffany	25-APR-2001 21:13:56	tiffany	25-APR-2001 21:13:56
USGS	421239122565201	1	19880827		CORDONIER	D	  19	G	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421240122424501	1	19800521		STUDEBAKER	D	  24	G	A	C	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421240122424501	2	19820331		STUDEBAKER	D			A		1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421240122441101	1	19671219		MCCLANAHAN	D	  18	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421242122422801	1	19651123		DALLAS DELAP	D	  19	B	C	B	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421244122423701	1	19770407		STUDEBAKER	D	  24	G	C	B	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421245121222401	1	196701		HARTLEY, W.	D	 145	G	C			X	Y	tiffany	04-MAR-2003 17:46:52	tiffany	04-MAR-2003 17:46:52
USGS	421246122423601	1	19780504		STUDEBAKER	D	  28	G	A	B	1.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-DEC-1994 00:00:00
USGS	421250121233401	1	19920505		STOREY, D.	D	  92	G	H			X	Y	tiffany	04-MAR-2003 18:42:35	tiffany	04-MAR-2003 18:42:35
USGS	421254121360001	1	19810723		STOREY & SON	D	  18	G	H			X	Y	tiffany	13-FEB-2003 21:13:26	tiffany	13-FEB-2003 21:13:26
USGS	421254123032101	1	19611114			S						X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421257121553401	1	19610127		STOREY, E.E.	D	  18	G	C			X	Y	tiffany	30-AUG-2000 18:44:36	tiffany	30-AUG-2000 18:44:36
USGS	421257123170901	1	19780714		MCCLANAHAN	D	  24			A	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421257123193001	1	19730816		MCCLANAHAN	D	  25	G	A	A	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421258121431801	1	19810112		TOM BARNES	D	  37	G	A			F	Y	tiffany	25-APR-2001 21:40:50	tiffany	25-APR-2001 21:40:50
USGS	421302120311401	1	19801031		AQUA DRLG	D	  40	G	A	C	3.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421303122425901	1	19680326		CRATER DRLG	S			H			X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421304123181801	1	19800822		MCCLANAHAN	D	  35	G	A	A	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421305120205801	1	19810319		W.D.WILLIAMS	D	 140	G	A	P	4.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421305121233101	1	19920808		DESPAIN, L	D	  19	G	A			X	Y	tiffany	04-MAR-2003 18:42:28	tiffany	04-MAR-2003 18:42:28
USGS	421305121240301	1	19911115		STOREY, D.	D	  19	G	A			X	Y	tiffany	04-MAR-2003 18:42:33	tiffany	04-MAR-2003 18:42:33
USGS	421306122414701	1	19780629		ARTESIAN	D	  20	G	A	J		X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421309121080101	1	19630714		MAJORS, W	D	  20	G	A			X	Y	tiffany	18-FEB-2003 20:44:19	tiffany	18-FEB-2003 20:44:19
USGS	421309121080101	2	19641110		BLAYLOCK, S	D			C			X	Y	tiffany	18-FEB-2003 20:44:19	tiffany	18-FEB-2003 20:44:19
USGS	421310120313201	1	19810507		AQUA IRRIGAT	D	  35		A	A	3.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421310121280101	1	19790917		HARTLEY	D	 139	G	A			X	Y	tiffany	25-FEB-2003 17:19:32	tiffany	25-FEB-2003 17:19:32
USGS	421310122465701	1	19730525		CRATER DRLG	D	  20	G	A	J	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421310122474601	1	19790602		GRIBBLE	D	  38	G	A			X	Y	nwis	04-NOV-1998 00:00:00	nwis	19-DEC-1989 00:00:00
USGS	421312121240301	1	19911025		STOREY, D.	D	  39	G	A			X	Y	tiffany	04-MAR-2003 18:42:30	tiffany	04-MAR-2003 18:42:30
USGS	421313121244401	1	19920227		SEVEY, N	D	 147	G	A			X	Y	tiffany	04-MAR-2003 18:42:38	tiffany	04-MAR-2003 18:42:38
USGS	421314121235001	1	19771018		WILSON, W.	D	  20	G	A			X	Y	tiffany	04-MAR-2003 18:42:26	tiffany	04-MAR-2003 18:42:26
USGS	421314121280901	1	19920413		SEVEY, NORM	D	 102	G	A			X	Y	tiffany	25-FEB-2003 17:19:29	tiffany	25-FEB-2003 17:19:29
USGS	421316120222201	1	19580815		STOREY DRLG	D	  23	G	C	P	10	F	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421316120312401	1	19810428		AQUA IRR DLG	D	  19	G	A	P	3.0	X	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421316122442901	1	19780308		CRATER DRLG	D	  25	G	A	J	  1	X	Y	nwis	04-NOV-1998 00:00:00	nwis	07-OCT-1985 00:00:00
USGS	421319121472501	1	19680130		E E STOREY	D	  64	G	C			X	Y	tiffany	25-APR-2001 21:40:46	tiffany	25-APR-2001 21:40:46
USGS	421319121472601	1	19910413		SCHNEIDER DR	D	 120	G	R			P	Y	tiffany	25-APR-2001 21:40:45	tiffany	25-APR-2001 21:40:45
USGS	421319121472601	2	19920116		SCHNEIDER DR	D			C			X	Y	tiffany	25-APR-2001 21:40:45	tiffany	25-APR-2001 21:40:45
USGS	421320120232301	1	19771004		ENLOE DRGL	D	  40	G	A	P	77.	F	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	421320120234001	1	19610818		STOOKSBERRY	D		N	C	P	24	F	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421320120234101	1	19910320		CHANCELLOR	D	  32	G	R	P	1.0	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-MAY-1992 00:00:00
USGS	421320121335201	1	19950914		DESPAIN, L.	D	  25	G	A			P	Y	tiffany	25-FEB-2003 17:19:36	tiffany	25-FEB-2003 17:19:36
USGS	421320121472701	1	19580605		E E STOREY	D			C			X	Y	tiffany	25-APR-2001 21:40:47	tiffany	25-APR-2001 21:40:47
